Department,Sex,Admitted
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,M,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Mathematics,F,No
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,M,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,F,Yes
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,M,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
Psychology,F,No
